,username,text,retweet_count
5176,WidyowatiSari,"RT @msaid_didu: Kasus FPI, KAMI desak Jokowi bentuk Tim Independen pencari fakta https://t.co/uVqODM9Hh4",0
5177,machbeach,"RT @demokrasicoid: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda"" - Follow @demokrasicoid  https://t.co/SdRu8ZuRHr",0
5178,bude_srie,"RT @Cobeh09: Kondisi Sudah Gawat
Betul-2 Sudah Gawat
Bisa Lepas Kendali..
Jokowi Harus Segera Mengendalikan
Karena Semua Bermuara Pada Joko…",0
5179,MVVZ3,"RT @KetumProDEM: Rakyat dibuat riuh dgn berita Korupsi dan HRS.
Rakyat dibuat sibuk menyikapi politik ""smoke screen"" yg dimainkan Rezim Son…",0
5180,Aizzatul9,"@cicit_indrati Mukanya bisa gak, ditutupin pake apa aja gitu. Biar gak mampang gitu
Backgroundnya udah bagus², eh a… https://t.co/Y8DcfX7SY3",0
5181,Edut28,"RT @new_embun: &gt;&gt; THREAD &lt;&lt;

BERITA PEMBANTAIAN PENGAWAL IB-HRS
             SUDAH MENDUNIA

      SIAP-SIAP REZIM JOKOWI
HADAPI PENGADILAN…",0
5182,AbdulAz93506871,"@tvOneNews Masyarakat Sudah MUAK di Bohongi oleh Rezim Jahanam Jokowi ini...
Rakyat TIDAK BODOH...!!!
Kalian POLISI… https://t.co/PLbNyC9Xbp",0
5183,mahendrattaTroy,@dw_indonesia @jokowi Ketawa aja😂😂😂😂😂,0
5184,8gerreng8,"RT @EnggalPMT: Enak bgt hidup loe, nyari muka didepan Jokowi atas kematian 6 warga negara.",0
5185,DavinRulli,"RT @Agamajinasi: Pansos ala indon: bikin rusuh, tubir, cari clout, lalu disuruh dialog sama presiden.

Sapa mau nyusul?",0
5186,andira_885,"RT @RBonafida: Pemerintah mengalokasikan anggaran kesehatan sebesar Rp 169,7 trilyun. Dari total tersebut, sebesar Rp 60,5 trilyun dialokas…",0
5187,RonaldLampard8,"RT @RiuRizkiUtomo_: Yth Pak @prabowo, Akun @fadlizon sudah secara sepihak menyatakan ke enam korban adalah Mujahid. Saya yakin bapak tahu a…",0
5188,abilngumar,"RT @KontraS: Extra judicial killing sangat berbahaya bagi keamanan &amp; hak hidup kita semua.

Kepolisian apalagi Negara (cc: Presiden @jokowi…",0
5189,Prawitadisastra,"RT @EnggalPMT: Enak bgt hidup loe, nyari muka didepan Jokowi atas kematian 6 warga negara.",0
5190,BaksoAc10516490,@idntimes seiring di sahkannya omnibuslaw ini jokowi memerintah kan agar kebijakkan hilirisasi industri dapat membu… https://t.co/QCC9Mw6PJv,0
5191,tjahtngina,"RT @RiuRizkiUtomo_: Yth Pak @prabowo, Akun @fadlizon sudah secara sepihak menyatakan ke enam korban adalah Mujahid. Saya yakin bapak tahu a…",0
5192,CakNur971,@zarazettirazr @Hilmi28 @ITopang @Kiyai_MarufAmin @prabowo Pak timbul sudah tenggelam dalam kolam,0
5193,Cahaya_B,"RT @Aryprasetyo85: Pembangunan Pelabuhan untuk Kesejahteraan Masyarakat

misi pemerintahan Presiden @jokowi lewat berbagai proyek strategis…",0
5194,Azizmoidoci,"@dw_indonesia @jokowi Yg pantes dialog rijik ma nikita, gimana cak?",0
5195,andira_885,"RT @RBonafida: Pertamina melalui PT Kilang Pertamina International kebut proyek kilang minyak dan petrokimia di Balikpapan, Phase 1 ditarge…",0
5196,Cahaya_B,"RT @Aryprasetyo85: Genjot Investasi Pelabuhan, Sinergi adalah Kunci

Untuk menggenjot pertumbuhan investasi khususnya sektor pelabuhan di t…",0
5197,bringas3006,"Pembangunan Pelabuhan di segenap penjuru NKRI menunjang Poros Maritim Indonesia sbg negara kepulauan. Untuk itu, ke… https://t.co/gbxotvEXiB",0
5198,shubhaLLi,@NyapEnyap @DonjuanX8 @MrBullshit212 @rajasundawiwaha @sulistyo_tantry @LibraWati5 @arfa1993 @LynRadityawan… https://t.co/XFTJZTBqFx,0
5199,ErmanRahman69,#indonesia #hukum #polda #polisi #universitas #perguruantinggi #kuliah #sarjana #gengmotor #perusuh #pembuatonar… https://t.co/oaaVMuK6Am,0
5200,Cahaya_B,"RT @Aryprasetyo85: Gmn mgkn kita kan bersaing klo biaya logistik mahal.

Perlu peran swasta utk membangun pelabuhan yg bisa menekan biaya l…",0
5201,plshn1,@MrsRachelIn @jokowi @basuki_btp Berarti ada yang salah jalan...🤣😄,0
5202,Ichalsyahrizal1,"RT @Cobeh09: Kondisi Sudah Gawat
Betul-2 Sudah Gawat
Bisa Lepas Kendali..
Jokowi Harus Segera Mengendalikan
Karena Semua Bermuara Pada Joko…",0
5203,Cahaya_B,"RT @Aryprasetyo85: Investasi Swasta di Pelabuhan Minim, Ini Pertanyaan Para Pengusaha

Asosiasi Badan Usaha Pelabuhan Indonesia mulai mempe…",0
5204,Rasman_7,"""Soal Penembakan di Tol Cikampek, IPW Desak Presiden Jokowi Copot Kapolri"".
https://t.co/6PtXSyu4c1

#AllahBalasMakarJahat",0
5205,cokky_sinaga,"@ILCtv1 @jokowi Kayak nonton drakor, 😂😂😂",0
5206,maktal_212,Ayo guguk2 pendukung jokowi saling gigitlah kalian...ayo Pit lawan tuh si emanuel...#ILCBansosDipungli,0
5207,yaudah_ara,@andiniharsono @rahabganendra @SeblakBm @mochamadarip @jokowi @erickthohir Saluuuuttt #SinergiInvestasiBahari,0
5208,dheniema,"RT @new_embun: &gt;&gt; THREAD &lt;&lt;

BERITA PEMBANTAIAN PENGAWAL IB-HRS
             SUDAH MENDUNIA

      SIAP-SIAP REZIM JOKOWI
HADAPI PENGADILAN…",0
5209,toshi420_,RT @KompasTV: Deddy Corbuzier Kecewa 2 Tamu Podcastnya Juliari Batubara dan Edhy Prabowo Ternyata Koruptor https://t.co/GxNCdVNMO6 https://…,0
5210,MTorvald,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
5211,geetracker,Siap2 jantungan ya,0
5212,vita_AVP,"Sirkuit Ekonomi Petani

Sebuah model pertanian yang terintegrasi dengan pengolahan dan penjualannya.

Pemerintah Jo… https://t.co/JAdieWrLQI",0
5213,Cahaya_B,"RT @Aryprasetyo85: Sementara, dari sisi geografis, pengembangan pelabuhan terkendala karena sangat bergantung pada transportasi laut, keter…",0
5214,khoirul__umam,"Kumenangis....
Membayangkan...
Betapa kejamnya dirimu....",0
5215,ReaksiRakyat_id,RT @ronavioleta: Akan tercatat dalam sejarah. Darah para syuhada pengawal ulama membasahi bumi pertiwi di masa pemerintahan @jokowi,0
5216,Julian303,"RT @Hilmi28: Segeralah dibentuk Tim Pencari Fakta Gabungan yg independen, investigasi hrs dilakukan secara transparan. Ini masalah besar, s…",0
5217,AnakBabeGw,cak nun tuh antek Cendana,0
5218,jazzielonela,"@TaliUdeng Seharusnya @emhaainunnadjib itu memberikan solusi yg tepat, meminta @HabibRizieq_ID lebih baik mendatang… https://t.co/ExgnilWDZE",0
5219,Rinaswe17595481,@RachlanNashidik @jokowi Besok mau pilkada Oslo dan nadem,0
5220,Cahaya_B,"RT @Aryprasetyo85: KCN: Pelabuhan Marunda ciptakan lapangan kerja bagi masyarakat

Potensi dengan keberadaan proyek Pelabuhan Marunda ini b…",0
5221,tiyowprasetyo,"Biar jelas, Cak Nun itu gak suka sama Jokowi. Babar blass. Jadi gak aneh kalau ia berkhayal suatu hari nanti Presid… https://t.co/0mSBvvalCE",0
5222,Buk4nBunga,@AssaMaulana @mohmahfudmd @jokowi Aamiin,0
5223,dubie_tina,"RT @TaliUdeng: Masalah dibikin sendiri...diributin sendiri.. klo sdah apes negara yang disalahin.. kan asu..
Perusuh kok diajak rundingan..…",0
5224,HaryantoMarsel,"RT @TeddyGusnaidi: Kalau ikuti pemikiran Emha Ainun Najib, maka kedepan, para mafia dan teroris dibenarkan dan dibolehkan untuk membuat ker…",0
5225,RomeoFoxCharlie,"RT @bringas3006: Pembangunan Pelabuhan di segenap penjuru NKRI menunjang Poros Maritim Indonesia sbg negara kepulauan. Untuk itu, kemudahan…",0
5226,datuksweida,"RT @TeddyGusnaidi: Kalau ikuti pemikiran Emha Ainun Najib, maka kedepan, para mafia dan teroris dibenarkan dan dibolehkan untuk membuat ker…",0
5227,soptea09,"@Gerindra Masih ingat waktu Prabowo minta dukungan ke HRS ??

#SayaPercayaFPI 
#SayaPercayaFPI",0
5228,had1_purnomo,"@AAhhsya @jokowi @mohmahfudmd Mereka"" ini akan ttp menciptakan kegaduhan. Percaya Allah akan membalasnya dgn sangat pedih.",0
5229,Cahaya_B,"RT @Aryprasetyo85: Harus nya di pemudah bkn malah di persulit
#SinergiInvestasiBahari",0
5230,EleJokow,"RT @Cobeh09: Kondisi Sudah Gawat
Betul-2 Sudah Gawat
Bisa Lepas Kendali..
Jokowi Harus Segera Mengendalikan
Karena Semua Bermuara Pada Joko…",0
5231,RomeoFoxCharlie,"RT @andiniharsono: Pelabuhan Marunda sbg contoh proyek pembangunan pelabuhan yg anggarannya murni dari swasta. Meskipun byk kendala, PT KCN…",0
5232,Aryprasetyo85,"RT @bringas3006: Pembangunan Pelabuhan di segenap penjuru NKRI menunjang Poros Maritim Indonesia sbg negara kepulauan. Untuk itu, kemudahan…",0
5233,27_jelo,"RT @C3m4r46unun9: Mmg bagaikan petir disiang bolong mendengar Mentri Mensos ditangkap Kpk krn korupsi dana bansos. 
Namun begitu Bansos tsb…",0
5234,brambarkoesuma,"@detikcom Astaghfirullah yaa Allah , gmn menurut prof @mohmahfudmd @JimlyAs berita @detikcom diatas ☝️apakah peradi… https://t.co/GEMAqwnsWi",0
5235,Abd7lK,"RT @Cobeh09: Kondisi Sudah Gawat
Betul-2 Sudah Gawat
Bisa Lepas Kendali..
Jokowi Harus Segera Mengendalikan
Karena Semua Bermuara Pada Joko…",0
5236,AnakRiauMinang,"RT @FerdinandHaean3: Barusan saya ditanya oleh seorang kawan : “Bang, itu Fadli Zone apakah merepresentasikan sikap partai Gerindra terhada…",0
5237,LisaSelv9,"@yaudah_ara @andiniharsono @rahabganendra @SeblakBm @mochamadarip @jokowi @erickthohir smoga swasta ngga kapok
#SinergiInvestasiBahari",0
5238,AhmadJu50808561,"RT @Cobeh09: Kondisi Sudah Gawat
Betul-2 Sudah Gawat
Bisa Lepas Kendali..
Jokowi Harus Segera Mengendalikan
Karena Semua Bermuara Pada Joko…",0
5239,HERTOYONO1,"RT @dipoalam49: Sebelum Reformasi ada demo besar anti KKN; N = Nepotisme (""familiy affair"") Presiden Soeharto ingin sanaknya berperan lanju…",0
5240,27_jelo,"RT @C3m4r46unun9: Bagi warga tdk usah khawatir soal Bansos. 
@KemensosRI ; bansos ttp dijalankan, meski mentrinya sdh jd tersangka korupsi…",0
5241,Cahaya_B,"RT @Aryprasetyo85: KCN: Prospek bisnis pelabuhan di Indonesia besar dan terus berkembang

Kendati demikian, menurut Widodo, semua tergantun…",0
5242,UumUmyati14,@EddieShineLope4 @EfelPrince @Dennysiregar7 @jokowi Yang mau ganti Pancasila menjadi Trisila gimana,0
5243,DiredjaRahmat,@Ayang_Utriza @prabowo Lagi anteng mainin mainan baru,0
5244,Bongkyck1,@AssaMaulana @mohmahfudmd @jokowi Untuk @Yusuf_Mansur ini suasana saat jenazah mujahidin sampai di petamburan. Inga… https://t.co/N45caxfEH6,0
5245,trustrang,"Pak @prabowo kalau Fadli Zon ini tidak bisa ditertibkan, bisa dianggap Pak Prabowo adalah bagian dari masalah yang… https://t.co/2CpR9apHRd",0
5246,agoez_76,"@FerdinandHaean3 Sy jg heran sm si ikan buntal @fadlizon udah kyk pemberontak bacotnya,anehnya lg si @prabowo cm di… https://t.co/4XPJ57Uzlr",0
5247,RomeoFoxCharlie,"RT @bowosusilo94: Nah mantep nih. Terlebih disaat pandemi seperti sekarang ini, banyak yang membutuhkan pekerjaan. #SinergiInvestasiBahari…",0
5248,Uroahn,🙈🙈🙈,0
5249,hm_dermawanzain,"@DPR_RI @DivHumas_Polri @jokowi @mohmahfudmd @fadlizon  @Munarman_SH
Yang menyerang pakai senjata api dan senjata t… https://t.co/L6CSYsSEl4",0
5250,GLUTUKCENGIR,RT @mrsballiho19: Alah dasar pecundang Ng berani ngadepin kabur kaburan JIKA memang polisi ma TNI Ng bisa nyeret Mrs biar rakyat yang turun…,0
5251,ryanxyz,"RT @FaGtng: Hey....
Lu siapa ...??? 
Ngapain Presiden RI dialog sama pemimpin #FPITeroris ..???
https://t.co/yQij6eBmOs",0
5252,fajariw,"RT @OposisiCerdas: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/gKvW5QOtkT",0
5253,detikcom,"Enam orang pengikut Habib Rizieq tewas ditembak polisi. FPI Sumut, GNPF Ulama Sumut, dan PA 212 Sumut mengecam poli… https://t.co/ZKwZwJL3ih",0
5254,andri_wae1,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
5255,setkabgoid,Presiden @Jokowi telah mengeluarkan Keppres Nomor 23 Tahun 2020 tentang Perubahan Atas Keppres Nomor 17 Tahun 2020… https://t.co/e4RsAufXZr,0
5256,Agus10618284,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
5257,WarungSejarahRI,"Prabowo Untuk Indonesia Raya 

Oleh; Khalilur R Abdullah Sahlawiy

Tahun 2014
230 Halaman.

Harga 75.000. 
Minat?… https://t.co/C0zKtRmiaP",0
5258,Ephraym9,"RT @TaliUdeng: Masalah dibikin sendiri...diributin sendiri.. klo sdah apes negara yang disalahin.. kan asu..
Perusuh kok diajak rundingan..…",0
5259,Tante89589473,"Makar rizieq dkk utk menggulingkan @jokowi akhirnya di bayar oleh Allah dgn kematian 6 laskar.
Alhamd ya Robb..
#AllahBalasMakarJahat",0
5260,hgberry,"RT @TaliUdeng: Masalah dibikin sendiri...diributin sendiri.. klo sdah apes negara yang disalahin.. kan asu..
Perusuh kok diajak rundingan..…",0
5261,Cahaya_B,"RT @Aryprasetyo85: ""Sekarang investasi pihak luar ini tidak serta merta bisa masuk, kita terbentur lagi dengan regulasi, aturan-aturan peme…",0
5262,Jovanka_vanke,Cak Nun ki arepe opo toohh oouuummn,0
5263,rahmathazri,"@KontraS @jokowi suka2 dehh,  hukum Udah gk bertuhan",0
5264,GuysTakbir,@Fadhis_Abi @jokowi semoga semua orang sadar akan pentingnya prokes utk mencegah penularan,0
5265,RomeoFoxCharlie,RT @idrisbue1: Baru kemenhub yang terlihat komit untuk merealisasikan nawacita @jokowi soal tol laut. Mudah2an yang lainnya juga serempak k…,0
5266,Ryan81729222,"@jokowi
@mohmahfudmd
@prabowo
@CNNIndonesia
@FerdinandHaean3
@DivHumas_Polri
Bertaubatlah sebelum kalian
Jadi santa… https://t.co/qIikCcIX88",0
5267,Cahaya_B,"RT @Aryprasetyo85: Di butuhkan pihak swasta utk investasi di pembangunan pelabuhan. 
peran pihak swasta untuk pengembangan Pelabuhan menuru…",0
5268,BejoTriwijaya,"RT @RiuRizkiUtomo_: Yth Pak @prabowo, Akun @fadlizon sudah secara sepihak menyatakan ke enam korban adalah Mujahid. Saya yakin bapak tahu a…",0
5269,nurulshanti,"RT @effendi____: Sejak awal, pemuja @jokowi itu meremehkan Cak Nun. Tapi berani meremehkannya di belakang dan di medsos. Pas ketemu Cak Nun…",0
5270,ArdianZA__,"@fadlizon Gimana bisa sampah begini jadi penyambung aspirasi rakyat @DPR_RI ??

Gimana Indonesia maju klo sampah be… https://t.co/D6PuKpU9Hc",0
5271,SFatoni1,"RT @Cobeh09: Kondisi Sudah Gawat
Betul-2 Sudah Gawat
Bisa Lepas Kendali..
Jokowi Harus Segera Mengendalikan
Karena Semua Bermuara Pada Joko…",0
5272,Cahaya_B,RT @Aryprasetyo85: Sekretaris Jenderal Asosiasi Badan Usaha Pelabuhan Indonesia (ABUPI) Liana Trisnawati menuturkan berbagai hal masih menj…,0
5273,mang_ib,"RT @vita_AVP: Sirkuit Ekonomi Petani

Sebuah model pertanian yang terintegrasi dengan pengolahan dan penjualannya.

Pemerintah Jokowi melal…",0
5274,Ephraym9,"RT @tjapoenglaut: Waktu kasus Sigi diam seribu bahasa... 
Prestasi nya tidak cukup tinggi untuk di terima sebagai pemimpin bangsa sehingga…",0
5275,rahabganendra,RT @yaudah_ara: @rahabganendra @chriztn @jokowi @erickthohir Semakin banyak yang tertarik semakin membuktikan sbg poros maritim. Wujudkan #…,0
5276,Cahkuwut,"RT @RiuRizkiUtomo_: Yth Pak @prabowo, Akun @fadlizon sudah secara sepihak menyatakan ke enam korban adalah Mujahid. Saya yakin bapak tahu a…",0
5277,Jieanto_911,RT @dw_indonesia: Budayawan Emha Ainun Nadjib alias Cak Nun mendorong adanya dialog empat mata antara Presiden @jokowi dan Imam Besar #FPI…,0
5278,Jufry35507566,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
5279,MuchengK,"@mrsballiho19 @DivHumas_Polri @Puspen_TNI @mohmahfudmd @edo751945 @jokowi Bener banget bund
Lum tahu kl masyarakat… https://t.co/CsNl94ZohX",0
5280,mobilgp,"RT @FerdinandHaean3: Barusan saya ditanya oleh seorang kawan : “Bang, itu Fadli Zone apakah merepresentasikan sikap partai Gerindra terhada…",0
5281,deabrhedaha,RT @ronavioleta: Akan tercatat dalam sejarah. Darah para syuhada pengawal ulama membasahi bumi pertiwi di masa pemerintahan @jokowi,0
5282,natalia_dea01,"RT @yusuf_dumdum: Dilaog gimana, cak? Kan kata Rizik Jokowi Presiden ilegal.🙄

https://t.co/rBruKtbNOM",0
5283,HyEvan1,@dw_indonesia @jokowi Hello admin @dw_indonesia tolong sampaikan kpd Cak Nun yang katanya budayawan itu...bhw Pres.… https://t.co/Z1S5dqMKAP,0
5284,GLUTUKCENGIR,@mrsballiho19 @DivHumas_Polri @Puspen_TNI @mohmahfudmd @edo751945 @jokowi Basmi teroris dari bumi indonesia,0
5285,AhokJamban,@ILCtv1 @jokowi Relawan @jokowi lebih berguna dari pdip?,0
5286,EfelPrince,@UumUmyati14 @EddieShineLope4 @Dennysiregar7 @jokowi Itukan pahlawan kata cebong dunggu mas.,0
5287,Makmur13745478,RT @SartonoHutomo: Demokrat Dorong Jokowi Bentuk TPF Usut Tewasnya 6 Pengikut Habib Rizieq https://t.co/9W52CCqaGS,0
5288,renggali234,RT @Uroahn: 🙈🙈🙈,0
5289,nicolauscusanus,@RFauzy5 @nabiel_almusawa @jokowi Sangat mendukung,0
5290,Surant6,"RT @Hilmi28: Segeralah dibentuk Tim Pencari Fakta Gabungan yg independen, investigasi hrs dilakukan secara transparan. Ini masalah besar, s…",0
5291,meitag1,@FerdinandHaean3 Isi ceramah Rizieq Shihab Ke Jokowi isinya cuman memusuhi dg sumpah serapah!,0
5292,arifkudo26,"@BgJalii @ErickAtma @samcungking @fadlizon @TMCPoldaMetro @jokowi Ntar dibantah ga terima, makanya tawain aja 🤣🤣🤣🤣🤣🤣",0
5293,indriafernida,Janji tinggal janji :(,0
5294,MTorvald,"RT @NooraFadilla: Barakallah Fie Umrie Ya Habibana .....
Nach video tahun lalu nich dengerin dunk cc @DivHumas_Polri .....
Mana mungkin FPI…",0
5295,DestinyUch,@BPrima777 @MahadewiGayatri @TikaRi_Na @saelcuksaputro @SammyRO7570794R @sr0515219951 @EkaJepp @TholeId… https://t.co/SQzGMyPdbn,0
5296,mobilgp,"RT @RiuRizkiUtomo_: Yth Pak @prabowo, Akun @fadlizon sudah secara sepihak menyatakan ke enam korban adalah Mujahid. Saya yakin bapak tahu a…",0
5297,cahyamufida,@ILCtv1 @jokowi Kayak nonton sinetron ikatan cinta...pura2 benci ternyata cinta...,0
5298,BozzPanci,"RT @Cobeh09: Kondisi Sudah Gawat
Betul-2 Sudah Gawat
Bisa Lepas Kendali..
Jokowi Harus Segera Mengendalikan
Karena Semua Bermuara Pada Joko…",0
5299,Thetrue4all,"RT @musniumar: Ngr tdk blh tunduk pd premanisme, setuju. Kalo yg dimksd premanisme FPI ngawur. FPI tdk mmrs tp mnlong. Premanisme, dr bhs B…",0
5300,mrsballiho19,@MuchengK @DivHumas_Polri @Puspen_TNI @mohmahfudmd @edo751945 @jokowi Iya kan siap kan jika memang kita kudu gerak,0
5301,arman_effendi,"RT @Hilmi28: Segeralah dibentuk Tim Pencari Fakta Gabungan yg independen, investigasi hrs dilakukan secara transparan. Ini masalah besar, s…",0
5302,dedenhilman97,@detikcom Jokowi????,0
5303,Shunshine91,"RT @FaGtng: Pak @jokowi 
Ini saatnya gunakan UU Cipta Kerja. 

Mudahkan perizinan untuk menarik minat investor. 

Pak..
Mulailah ""Sekali me…",0
5304,CungkringYanto,RT @mrsballiho19: Alah dasar pecundang Ng berani ngadepin kabur kaburan JIKA memang polisi ma TNI Ng bisa nyeret Mrs biar rakyat yang turun…,0
5305,GuysTakbir,"@ahyarichenkoACM @jokowi covid-19 adalah wabah dunia, semoga pada sadar pentingnya prokes",0
5306,turbopsi47,@Ch_Chotlmah @prabowo @Gerindra @fadlizon Politik 2 kaki,0
5307,Wawan76212017,https://t.co/bAtoU34vRi,0
5308,masyoko,"RT @RachlanNashidik: Sebagai Presiden terpilih di negara demokrasi, Pak @jokowi mestinya memahami: hak warga negara mengatasi preferensi da…",0
5309,nurulshanti,"RT @OposisiCerdas: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/gKvW5QOtkT",0
5310,arwensalimjo,"@Indonesianews15 🤣Pak Tua, semua salah Jokowi. Ntar itu....nya loyo jg yg salah Jokowi 🤣🤣🤣",0
5311,damarad76100890,@alfanlinge @Gojekmilitan @kharimakharima1 @jokowi #SayaPercayaFPI,0
5312,albakowah_t,@RachlanNashidik @jokowi Omonganmu https://t.co/t24XD3tYHQ,0
5313,Wawan76212017,"RT @OposisiCerdas: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/gKvW5QOtkT",0
5314,MuchengK,"@mrsballiho19 @DivHumas_Polri @Puspen_TNI @mohmahfudmd @edo751945 @jokowi Selalu bund
Asiap mah kita",0
5315,GoenHpm_,@muflihun1978 @Dodit_Mulyanto @jokowi @kemendagri @KPU_ID @bawaslu_RI siapa tau masih ada pemimpin yg bener” jujur🙏🏼,0
5316,AlifKamal__,"Rame rame rame 

...Mendesak Presiden Jokowi untuk mencopot Kapolri Idham Aziz dari jabatannya karena diduga adanya… https://t.co/vY5FvRwwCh",0
5317,dikassaaurruss,Mas jokowi,0
5318,Hardepi3,"RT @Semut2Semut: Selamat sore..

Iriana Jokowi &amp; Inul Daratista Dukung Paslon No. 1 di Pilkada Malaka 2020

Lawan Hoax-
Tidak ada kaitannya…",0
5319,Swarnad71915084,"RT @RachlanNashidik: Sebagai Presiden terpilih di negara demokrasi, Pak @jokowi mestinya memahami: hak warga negara mengatasi preferensi da…",0
5320,inaajalah3,"RT @Ngk0ngNew: Tegakkan disiplin Protokol Kesehatan saat #KeTPSPatuhiProkes itu harus, #AyoBesokNyoblos gunakan suaramu. Pilih pemimpin dae…",0
5321,PrasieOet,"RT @demokrasicoid: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda"" - Follow @demokrasicoid  https://t.co/SdRu8ZuRHr",0
5322,DwiputroJhony,"@fadlizon kok pak prabowo gak muncul ya,??apa takut kehilangan suara.",0
5323,FajrinHaerudin,RT @syarifntoke: Pembunuhan didukung. Ini negara apa kumpulan Preman si? @jokowi,0
5324,dabenone2,"RT @detikcom: Enam orang pengikut Habib Rizieq tewas ditembak polisi. FPI Sumut, GNPF Ulama Sumut, dan PA 212 Sumut mengecam polisi terkait…",0
5325,Cahaya_B,"RT @Aryprasetyo85: Peraturan yg berbelit2 yg bikin lama dan investor malas investasi
#SinergiInvestasiBahari",0
5326,FaGtng,"RT @Aryprasetyo85: Peraturan yg berbelit2 yg bikin lama dan investor malas investasi
#SinergiInvestasiBahari",0
5327,Supriyantoro15,"@jokowi @ilo4USA @ilo
@JubirPresidenRI
@KSPgoid @mprgoid @DPR_RI 
@DPDRI @KomisiIX @KomnasHAM
@FM_FCX… https://t.co/mvktHVrtNQ",0
